analytic_commander_id,commander_name,rank_hierarchical_trust_v2,flag,flagged,supporting_value,explanation
acmd_e106c97dfef1,Tolui,49.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_e106c97dfef1,Tolui,49.0,war_page_sensitive,false,0.075602,War/conflict-page contribution share is high enough to affect interpretation.
acmd_e106c97dfef1,Tolui,49.0,low_evidence_quality,false,1.0,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_e106c97dfef1,Tolui,49.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_e106c97dfef1,Tolui,49.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_e106c97dfef1,Tolui,49.0,outcome_override_sensitive,false,0.2,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_e106c97dfef1,Tolui,49.0,split_credit_sensitive,true,0.6,Large share of rows involve multi-commander same-side credit splitting.
acmd_4553085c23c9,Fedor von Bock,50.0,high_rank_low_known_rows,false,13.0,Top-100 commander has 13 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_4553085c23c9,Fedor von Bock,50.0,high_rank_many_high_level_pages,true,0.43661,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_4553085c23c9,Fedor von Bock,50.0,high_rank_low_battle_only_score,false,22.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_4553085c23c9,Fedor von Bock,50.0,large_model_rank_variance,false,46.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_4553085c23c9,Fedor von Bock,50.0,coalition_credit_heavy,false,0.222222,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_4553085c23c9,Fedor von Bock,50.0,nominal_leader_risk,false,0.43661,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_4553085c23c9,Fedor von Bock,50.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_4553085c23c9,Fedor von Bock,50.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_4553085c23c9,Fedor von Bock,50.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_4553085c23c9,Fedor von Bock,50.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_4553085c23c9,Fedor von Bock,50.0,low_evidence_quality,false,0.722222,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_4553085c23c9,Fedor von Bock,50.0,region_or_era_source_density_risk,false,13.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_4553085c23c9,Fedor von Bock,50.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_4553085c23c9,Fedor von Bock,50.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_4553085c23c9,Fedor von Bock,50.0,split_credit_sensitive,false,0.277778,Large share of rows involve multi-commander same-side credit splitting.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,high_rank_low_known_rows,false,21.0,Top-100 commander has 21 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,high_rank_low_battle_only_score,false,41.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,large_model_rank_variance,false,48.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,coalition_credit_heavy,false,0.227273,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,siege_engineering_specialist,false,0.090909,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,low_evidence_quality,false,0.954545,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,region_or_era_source_density_risk,false,21.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,outcome_override_sensitive,false,0.045455,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_8ff67c26331f,Jean Victor Marie Moreau,51.0,split_credit_sensitive,true,0.363636,Large share of rows involve multi-commander same-side credit splitting.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,high_rank_low_known_rows,false,9.0,Top-100 commander has 9 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,high_rank_many_high_level_pages,false,0.05684,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_59f41bf60d8d,Ōyama Iwao,52.0,high_rank_low_battle_only_score,false,72.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_59f41bf60d8d,Ōyama Iwao,52.0,large_model_rank_variance,true,65.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,coalition_credit_heavy,true,0.5,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_59f41bf60d8d,Ōyama Iwao,52.0,nominal_leader_risk,false,0.05684,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_59f41bf60d8d,Ōyama Iwao,52.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,war_page_sensitive,false,0.05684,War/conflict-page contribution share is high enough to affect interpretation.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,low_evidence_quality,false,0.9,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,region_or_era_source_density_risk,false,9.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_59f41bf60d8d,Ōyama Iwao,52.0,outcome_override_sensitive,false,0.1,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_59f41bf60d8d,Ōyama Iwao,52.0,split_credit_sensitive,true,0.7,Large share of rows involve multi-commander same-side credit splitting.
acmd_632d6e1b916a,Amr ibn al-As,53.0,high_rank_low_known_rows,false,10.0,Top-100 commander has 10 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_632d6e1b916a,Amr ibn al-As,53.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_632d6e1b916a,Amr ibn al-As,53.0,high_rank_low_battle_only_score,false,11.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_632d6e1b916a,Amr ibn al-As,53.0,large_model_rank_variance,false,42.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_632d6e1b916a,Amr ibn al-As,53.0,coalition_credit_heavy,true,0.416667,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_632d6e1b916a,Amr ibn al-As,53.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_632d6e1b916a,Amr ibn al-As,53.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_632d6e1b916a,Amr ibn al-As,53.0,siege_engineering_specialist,false,0.25,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_632d6e1b916a,Amr ibn al-As,53.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_632d6e1b916a,Amr ibn al-As,53.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_632d6e1b916a,Amr ibn al-As,53.0,low_evidence_quality,false,0.833333,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_632d6e1b916a,Amr ibn al-As,53.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_632d6e1b916a,Amr ibn al-As,53.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_632d6e1b916a,Amr ibn al-As,53.0,outcome_override_sensitive,true,0.25,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_632d6e1b916a,Amr ibn al-As,53.0,split_credit_sensitive,true,0.416667,Large share of rows involve multi-commander same-side credit splitting.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,high_rank_low_known_rows,false,10.0,Top-100 commander has 10 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,high_rank_low_battle_only_score,false,21.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,large_model_rank_variance,false,45.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,coalition_credit_heavy,false,0.272727,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,siege_engineering_specialist,true,0.454545,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,low_evidence_quality,false,0.909091,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,outcome_override_sensitive,false,0.090909,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_cf14a194e3dc,Mahmud Pasha Angelović,54.0,split_credit_sensitive,true,0.454545,Large share of rows involve multi-commander same-side credit splitting.
acmd_909d92cf788e,Maeda Toshiie,55.0,high_rank_low_known_rows,false,10.0,Top-100 commander has 10 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_909d92cf788e,Maeda Toshiie,55.0,high_rank_many_high_level_pages,false,0.028504,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_909d92cf788e,Maeda Toshiie,55.0,high_rank_low_battle_only_score,false,62.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_909d92cf788e,Maeda Toshiie,55.0,large_model_rank_variance,true,64.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_909d92cf788e,Maeda Toshiie,55.0,coalition_credit_heavy,true,0.818182,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_909d92cf788e,Maeda Toshiie,55.0,nominal_leader_risk,false,0.028504,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_909d92cf788e,Maeda Toshiie,55.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_909d92cf788e,Maeda Toshiie,55.0,siege_engineering_specialist,true,0.363636,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_909d92cf788e,Maeda Toshiie,55.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_909d92cf788e,Maeda Toshiie,55.0,war_page_sensitive,false,0.028504,War/conflict-page contribution share is high enough to affect interpretation.
acmd_909d92cf788e,Maeda Toshiie,55.0,low_evidence_quality,false,0.909091,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_909d92cf788e,Maeda Toshiie,55.0,region_or_era_source_density_risk,false,10.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_909d92cf788e,Maeda Toshiie,55.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_909d92cf788e,Maeda Toshiie,55.0,outcome_override_sensitive,false,0.090909,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_909d92cf788e,Maeda Toshiie,55.0,split_credit_sensitive,true,0.818182,Large share of rows involve multi-commander same-side credit splitting.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,high_rank_low_known_rows,false,12.0,Top-100 commander has 12 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,high_rank_many_high_level_pages,false,0.225952,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_9acc0b2c5ac1,Walter Krueger,56.0,high_rank_low_battle_only_score,false,27.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_9acc0b2c5ac1,Walter Krueger,56.0,large_model_rank_variance,true,54.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,coalition_credit_heavy,true,0.666667,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_9acc0b2c5ac1,Walter Krueger,56.0,nominal_leader_risk,false,0.225952,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_9acc0b2c5ac1,Walter Krueger,56.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,low_evidence_quality,false,1.0,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,region_or_era_source_density_risk,false,12.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_9acc0b2c5ac1,Walter Krueger,56.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_9acc0b2c5ac1,Walter Krueger,56.0,split_credit_sensitive,true,0.666667,Large share of rows involve multi-commander same-side credit splitting.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,high_rank_low_known_rows,true,6.0,Top-100 commander has 6 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,high_rank_many_high_level_pages,false,0.041154,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_ccc95a8b031b,Oliver Cromwell,57.0,high_rank_low_battle_only_score,false,34.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_ccc95a8b031b,Oliver Cromwell,57.0,large_model_rank_variance,true,52.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,coalition_credit_heavy,false,0.105263,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_ccc95a8b031b,Oliver Cromwell,57.0,nominal_leader_risk,false,0.041154,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_ccc95a8b031b,Oliver Cromwell,57.0,siege_engineering_specialist,false,0.315789,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,war_page_sensitive,false,0.041154,War/conflict-page contribution share is high enough to affect interpretation.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,low_evidence_quality,true,0.315789,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,region_or_era_source_density_risk,false,6.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_ccc95a8b031b,Oliver Cromwell,57.0,outcome_override_sensitive,false,0.0,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_ccc95a8b031b,Oliver Cromwell,57.0,split_credit_sensitive,false,0.157895,Large share of rows involve multi-commander same-side credit splitting.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,high_rank_low_known_rows,false,13.0,Top-100 commander has 13 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,high_rank_many_high_level_pages,false,0.028287,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,high_rank_low_battle_only_score,false,15.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,large_model_rank_variance,true,63.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,coalition_credit_heavy,true,0.538462,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,nominal_leader_risk,false,0.028287,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,siege_engineering_specialist,true,0.384615,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,war_page_sensitive,false,0.028287,War/conflict-page contribution share is high enough to affect interpretation.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,low_evidence_quality,false,1.0,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,region_or_era_source_density_risk,false,13.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,outcome_override_sensitive,false,0.153846,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,58.0,split_credit_sensitive,true,0.846154,Large share of rows involve multi-commander same-side credit splitting.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,high_rank_low_known_rows,false,9.0,Top-100 commander has 9 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,high_rank_many_high_level_pages,true,0.564296,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,high_rank_low_battle_only_score,false,245.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,large_model_rank_variance,true,196.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,coalition_credit_heavy,true,0.888889,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,nominal_leader_risk,true,0.564296,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,siege_engineering_specialist,false,0.0,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,war_page_sensitive,false,0.036998,War/conflict-page contribution share is high enough to affect interpretation.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,low_evidence_quality,false,1.0,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,region_or_era_source_density_risk,false,9.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,outcome_override_sensitive,false,0.111111,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_73305bd7a7e8,Aleksandr Vasilevsky,59.0,split_credit_sensitive,true,1.0,Large share of rows involve multi-commander same-side credit splitting.
acmd_6970e6b60c26,Saladin,60.0,high_rank_low_known_rows,false,11.0,Top-100 commander has 11 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_6970e6b60c26,Saladin,60.0,high_rank_many_high_level_pages,false,0.0,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_6970e6b60c26,Saladin,60.0,high_rank_low_battle_only_score,false,6.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_6970e6b60c26,Saladin,60.0,large_model_rank_variance,true,81.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_6970e6b60c26,Saladin,60.0,coalition_credit_heavy,false,0.0,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_6970e6b60c26,Saladin,60.0,nominal_leader_risk,false,0.0,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
acmd_6970e6b60c26,Saladin,60.0,unclear_role_heavy,false,0.0,"Verified role classification file is not present in this snapshot, so unclear-role heaviness is not assessed in this audit pass."
acmd_6970e6b60c26,Saladin,60.0,siege_engineering_specialist,true,0.571429,Substantial siege-event footprint; field-command rank should be interpreted alongside siege-engineering category strength.
acmd_6970e6b60c26,Saladin,60.0,campaign_page_sensitive,false,0.0,Campaign-page contribution share is high enough to affect interpretation.
acmd_6970e6b60c26,Saladin,60.0,war_page_sensitive,false,0.0,War/conflict-page contribution share is high enough to affect interpretation.
acmd_6970e6b60c26,Saladin,60.0,low_evidence_quality,true,0.52381,Event-level evidence-quality scoring is not yet present; low known-outcome density is used as the provisional risk signal.
acmd_6970e6b60c26,Saladin,60.0,region_or_era_source_density_risk,false,11.0,Ancient/medieval cases with low known-outcome count are more exposed to uneven source-density risk.
acmd_6970e6b60c26,Saladin,60.0,identity_merge_risk,false,0.0,"Identity bridge is suspect, low reliability, or not confidently linked."
acmd_6970e6b60c26,Saladin,60.0,outcome_override_sensitive,false,0.047619,Large share of strict rows used outcome overrides; score depends on verified corrections.
acmd_6970e6b60c26,Saladin,60.0,split_credit_sensitive,false,0.0,Large share of rows involve multi-commander same-side credit splitting.
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,high_rank_low_known_rows,false,22.0,Top-100 commander has 22 known-outcome rows; low evidence volume weakens exact-rank confidence.
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,high_rank_many_high_level_pages,false,0.007812,"More than 40 percent of measured contribution comes from operation, campaign, or war-level pages."
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,high_rank_low_battle_only_score,false,657.0,"Trust-first placement is much stronger than the battle-only baseline, suggesting dependence on non-battle evidence."
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,large_model_rank_variance,true,596.0,Rank spread across sensitivity models is large enough that adjacent exact rank should not be over-read.
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,coalition_credit_heavy,true,0.392857,"Large share of strict rows involve four or more known same-side commanders, increasing coalition credit sensitivity."
acmd_f3435c4f05ec,Claude-Victor Perrin,61.0,nominal_leader_risk,false,0.007812,Role classification is not yet available and the case is broad-page heavy with limited battle-level evidence.
